City_ID,City,Country,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM2.5_AQI_Value,PM2.5_AQI_Category
316,Cobh,Ireland,24,Good,0,Good,24,Good,1,Good,16,Good
317,Colatina,Brazil,45,Good,1,Good,14,Good,2,Good,45,Good
318,Comanesti,Romania,61,Moderate,1,Good,40,Good,0,Good,61,Moderate
319,Comendador,Dominican Republic,65,Moderate,1,Good,12,Good,6,Good,65,Moderate
320,Como,Italy,112,Unhealthy for Sensitive Groups,1,Good,34,Good,4,Good,112,Unhealthy for Sensitive Groups
321,Conde,Brazil,19,Good,0,Good,19,Good,0,Good,11,Good
322,Consett,United Kingdom of Great Britain and Northern Ireland,31,Good,0,Good,31,Good,2,Good,22,Good
323,Cooper City,United States of America,152,Unhealthy,4,Good,4,Good,19,Good,152,Unhealthy
324,Copperas Cove,United States of America,31,Good,1,Good,21,Good,1,Good,31,Good
325,Cornelio Procopio,Brazil,37,Good,1,Good,12,Good,1,Good,37,Good
326,Corrientes,Argentina,13,Good,1,Good,12,Good,0,Good,13,Good
327,Cotija,Mexico,41,Good,1,Good,8,Good,3,Good,41,Good
328,Crevalcore,Italy,103,Unhealthy for Sensitive Groups,2,Good,28,Good,9,Good,103,Unhealthy for Sensitive Groups
329,Culfa,Azerbaijan,52,Moderate,1,Good,35,Good,0,Good,52,Moderate
330,Culleredo,Spain,30,Good,0,Good,30,Good,2,Good,13,Good
331,Cuncolim,India,73,Moderate,0,Good,25,Good,0,Good,73,Moderate
332,Curvelo,Brazil,42,Good,1,Good,2,Good,4,Good,42,Good
333,Cuxhaven,Germany,35,Good,0,Good,35,Good,0,Good,30,Good
334,Cypress Lake,United States of America,46,Good,1,Good,25,Good,5,Good,46,Good
335,Czestochowa,Poland,93,Moderate,1,Good,27,Good,4,Good,93,Moderate
336,Dalaba,Guinea,63,Moderate,2,Good,13,Good,0,Good,63,Moderate
337,Dalbandin,Pakistan,160,Unhealthy,0,Good,39,Good,0,Good,160,Unhealthy
338,Beaune,France,39,Good,1,Good,26,Good,1,Good,39,Good
339,Bedford,United States of America,56,Moderate,1,Good,18,Good,6,Good,56,Moderate
340,Begoro,Ghana,105,Unhealthy for Sensitive Groups,2,Good,13,Good,2,Good,105,Unhealthy for Sensitive Groups
341,Beipiao,China,93,Moderate,2,Good,90,Moderate,1,Good,93,Moderate
342,Bela Cruz,Brazil,45,Good,0,Good,22,Good,0,Good,45,Good
343,Bermejo,Bolivia (Plurinational State of),54,Moderate,1,Good,8,Good,1,Good,54,Moderate
344,Bernburg,Germany,36,Good,0,Good,29,Good,2,Good,36,Good
345,Berwick,United States of America,50,Good,1,Good,35,Good,5,Good,50,Good
346,Betma,India,153,Unhealthy,1,Good,34,Good,0,Good,153,Unhealthy
347,Beverly,United States of America,48,Good,1,Good,36,Good,5,Good,48,Good
348,Bezhetsk,Russian Federation,24,Good,0,Good,24,Good,0,Good,24,Good
349,Bhairab Bazar,Bangladesh,132,Unhealthy for Sensitive Groups,3,Good,44,Good,4,Good,132,Unhealthy for Sensitive Groups
350,Bhalwal,Pakistan,179,Unhealthy,3,Good,179,Unhealthy,2,Good,166,Unhealthy
351,Bhimavaram,India,124,Unhealthy for Sensitive Groups,1,Good,36,Good,1,Good,124,Unhealthy for Sensitive Groups
352,Bhinmal,India,202,Very Unhealthy,0,Good,34,Good,0,Good,202,Very Unhealthy
353,Bhiwandi,India,151,Unhealthy,1,Good,26,Good,1,Good,151,Unhealthy
354,Binjai,Indonesia,92,Moderate,2,Good,45,Good,0,Good,92,Moderate
355,Baiao,Brazil,39,Good,1,Good,5,Good,0,Good,39,Good
356,Baksan,Russian Federation,48,Good,1,Good,39,Good,1,Good,48,Good
357,Bara,Sudan,52,Moderate,2,Good,17,Good,0,Good,52,Moderate
358,Baranoa,Colombia,104,Unhealthy for Sensitive Groups,1,Good,16,Good,2,Good,104,Unhealthy for Sensitive Groups
359,Baras,Philippines,51,Moderate,1,Good,27,Good,1,Good,51,Moderate
360,Bardsir,Iran (Islamic Republic of),91,Moderate,1,Good,49,Good,0,Good,91,Moderate
361,Bari Sadri,India,167,Unhealthy,1,Good,32,Good,0,Good,167,Unhealthy
362,Nong Bua,Thailand,38,Good,0,Good,20,Good,0,Good,38,Good
363,Nong Han,Thailand,57,Moderate,0,Good,25,Good,0,Good,57,Moderate
364,Noordwijkerhout,Netherlands,41,Good,1,Good,27,Good,5,Good,41,Good
365,North Andrews Gardens,United States of America,78,Moderate,1,Good,11,Good,12,Good,78,Moderate
366,Northbridge,United States of America,47,Good,1,Good,46,Good,2,Good,47,Good
367,Norwich,United Kingdom of Great Britain and Northern Ireland,29,Good,0,Good,29,Good,3,Good,18,Good
368,Novi Becej,Serbia,60,Moderate,1,Good,34,Good,1,Good,60,Moderate
369,Nuenen,Netherlands,37,Good,1,Good,32,Good,3,Good,37,Good
370,Nueva Imperial,Chile,61,Moderate,2,Good,2,Good,9,Good,61,Moderate
371,Nuevo Arraijan,Panama,67,Moderate,2,Good,20,Good,5,Good,67,Moderate
372,Nuevo Casas Grandes,Mexico,46,Good,1,Good,17,Good,2,Good,46,Good
373,Oak Lawn,United States of America,79,Moderate,2,Good,13,Good,27,Good,79,Moderate
374,Oakdale,United States of America,53,Moderate,1,Good,24,Good,9,Good,53,Moderate
375,Obuasi,Ghana,81,Moderate,1,Good,18,Good,0,Good,81,Moderate
376,Odawara,Japan,39,Good,1,Good,38,Good,2,Good,39,Good
377,Oer Erkenschwick,Germany,34,Good,1,Good,34,Good,2,Good,27,Good
378,Ohrid,Republic of North Macedonia,42,Good,1,Good,41,Good,0,Good,42,Good
379,Okawa,Japan,41,Good,2,Good,36,Good,5,Good,41,Good
380,Olecko,Poland,47,Good,1,Good,36,Good,0,Good,47,Good
381,Olfen,Germany,32,Good,1,Good,27,Good,4,Good,32,Good
382,Olindina,Brazil,25,Good,0,Good,6,Good,1,Good,25,Good
383,Omagari,Japan,35,Good,1,Good,35,Good,0,Good,15,Good
384,Oostburg,Netherlands,36,Good,1,Good,26,Good,3,Good,36,Good
385,Orem,United States of America,73,Moderate,2,Good,26,Good,7,Good,73,Moderate
386,Orinda,United States of America,52,Moderate,1,Good,22,Good,11,Good,52,Moderate
387,Ostrzeszow,Poland,35,Good,1,Good,32,Good,1,Good,35,Good
388,Ostuncalco,Guatemala,94,Moderate,3,Good,9,Good,11,Good,94,Moderate
389,Ouesso,Congo,71,Moderate,3,Good,18,Good,0,Good,71,Moderate
390,Ouro Preto,Brazil,61,Moderate,2,Good,3,Good,5,Good,61,Moderate
391,Oyo,Nigeria,80,Moderate,2,Good,22,Good,1,Good,80,Moderate
392,Ozgon,Kyrgyzstan,101,Unhealthy for Sensitive Groups,1,Good,60,Moderate,0,Good,101,Unhealthy for Sensitive Groups
393,Pachino,Italy,48,Good,1,Good,45,Good,0,Good,48,Good
394,Padra,India,156,Unhealthy,1,Good,33,Good,0,Good,156,Unhealthy
395,Pailles,Mauritius,30,Good,0,Good,28,Good,0,Good,30,Good
396,Paita,France,27,Good,0,Good,27,Good,0,Good,10,Good
397,Palakkodu,India,57,Moderate,0,Good,30,Good,0,Good,57,Moderate
398,Palo,Philippines,55,Moderate,1,Good,20,Good,0,Good,55,Moderate
399,Pamekasan,Indonesia,54,Moderate,1,Good,35,Good,0,Good,54,Moderate
400,Panchiao,China,69,Moderate,1,Good,45,Good,4,Good,69,Moderate
401,Panshi,China,76,Moderate,3,Good,32,Good,2,Good,76,Moderate
402,Panzhihua,China,74,Moderate,3,Good,29,Good,2,Good,74,Moderate
403,Paragominas,Brazil,36,Good,1,Good,2,Good,0,Good,36,Good
404,Paraguacu,Brazil,51,Moderate,1,Good,7,Good,4,Good,51,Moderate
405,Paramonga,Peru,41,Good,1,Good,18,Good,1,Good,41,Good
406,Parkville,United States of America,56,Moderate,1,Good,44,Good,4,Good,56,Moderate
407,Pasadena,United States of America,58,Moderate,1,Good,43,Good,5,Good,58,Moderate
408,Pataskala,United States of America,45,Good,1,Good,32,Good,7,Good,45,Good
409,Pavlodar,Kazakhstan,50,Good,1,Good,41,Good,0,Good,50,Good
410,Payyannur,India,68,Moderate,0,Good,24,Good,0,Good,68,Moderate
411,Pelham,United States of America,46,Good,1,Good,46,Good,2,Good,31,Good
412,Perama,Greece,67,Moderate,1,Good,44,Good,2,Good,67,Moderate
413,Perote,Mexico,77,Moderate,3,Good,7,Good,8,Good,77,Moderate
414,Petrovaradin,Serbia,63,Moderate,1,Good,33,Good,1,Good,63,Moderate
415,Phanom Thuan,Thailand,42,Good,0,Good,19,Good,0,Good,42,Good
416,Phatthalung,Thailand,59,Moderate,1,Good,27,Good,0,Good,59,Moderate
417,Phetchaburi,Thailand,35,Good,0,Good,17,Good,0,Good,35,Good
418,Phillaur,India,444,Hazardous,2,Good,111,Unhealthy for Sensitive Groups,1,Good,391,Hazardous
419,Rosetta,Egypt,60,Moderate,2,Good,60,Moderate,3,Good,55,Moderate
420,Rossano,Italy,48,Good,1,Good,48,Good,0,Good,12,Good
421,Rostov,Russian Federation,32,Good,1,Good,32,Good,0,Good,26,Good
422,Royton,United Kingdom of Great Britain and Northern Ireland,56,Moderate,0,Good,32,Good,1,Good,56,Moderate
423,Rudolstadt,Germany,32,Good,1,Good,32,Good,1,Good,30,Good
424,Rumburk,Czechia,29,Good,0,Good,29,Good,2,Good,29,Good
425,Rumphi,Malawi,28,Good,0,Good,19,Good,0,Good,28,Good
426,Ruti,Switzerland,34,Good,1,Good,25,Good,2,Good,34,Good
427,Ruy Barbosa,Brazil,18,Good,0,Good,8,Good,0,Good,18,Good
428,Sabac,Serbia,68,Moderate,1,Good,32,Good,1,Good,68,Moderate
429,Sagua La Grande,Cuba,89,Moderate,1,Good,22,Good,1,Good,89,Moderate
430,Sahibganj,India,208,Very Unhealthy,3,Good,152,Unhealthy,1,Good,208,Very Unhealthy
431,Saint Matthews,United States of America,58,Moderate,2,Good,29,Good,12,Good,58,Moderate
432,Saint Pete Beach,United States of America,53,Moderate,1,Good,40,Good,6,Good,53,Moderate
433,Saint Thomas,Canada,35,Good,1,Good,35,Good,3,Good,34,Good
434,Saint Cyr Sur Loire,France,37,Good,1,Good,25,Good,2,Good,37,Good
435,Saint Nicolas,Belgium,35,Good,1,Good,32,Good,3,Good,35,Good
436,Saint Quentin,France,39,Good,1,Good,25,Good,2,Good,39,Good
437,Sakakah,Saudi Arabia,122,Unhealthy for Sensitive Groups,1,Good,49,Good,0,Good,122,Unhealthy for Sensitive Groups
438,Sakurai,Japan,40,Good,1,Good,40,Good,2,Good,34,Good
439,Salford,United Kingdom of Great Britain and Northern Ireland,58,Moderate,0,Good,32,Good,1,Good,58,Moderate
440,Salon,India,303,Hazardous,1,Good,48,Good,0,Good,260,Very Unhealthy
441,Salvador,Brazil,30,Good,0,Good,16,Good,1,Good,30,Good
442,Sambhar,India,193,Unhealthy,0,Good,38,Good,0,Good,193,Unhealthy
443,Samsun,Turkey,36,Good,1,Good,36,Good,0,Good,30,Good
444,Prabumulih,Indonesia,49,Good,1,Good,30,Good,0,Good,49,Good
445,Presidente Prudente,Brazil,32,Good,1,Good,14,Good,1,Good,32,Good
446,Prichard,United States of America,28,Good,1,Good,22,Good,4,Good,28,Good
447,Prince George,Canada,21,Good,1,Good,21,Good,1,Good,13,Good
448,Pringsewu,Indonesia,63,Moderate,2,Good,40,Good,0,Good,63,Moderate
449,Pucallpa,Peru,30,Good,1,Good,1,Good,0,Good,30,Good
450,Puertollano,Spain,32,Good,1,Good,30,Good,1,Good,32,Good
451,Purepero,Mexico,48,Good,1,Good,5,Good,4,Good,48,Good
452,Qiryat Gat,Israel,80,Moderate,1,Good,62,Moderate,4,Good,80,Moderate
453,Quillota,Chile,182,Unhealthy,14,Good,1,Good,23,Good,182,Unhealthy
454,Rafiganj,India,356,Hazardous,1,Good,60,Moderate,0,Good,284,Very Unhealthy
455,Rahway,United States of America,62,Moderate,1,Good,44,Good,5,Good,62,Moderate
456,Rajshahi,Bangladesh,191,Unhealthy,2,Good,133,Unhealthy for Sensitive Groups,2,Good,191,Unhealthy
457,Rajur,India,150,Unhealthy,1,Good,41,Good,0,Good,150,Unhealthy
458,Phrai Bung,Thailand,53,Moderate,0,Good,27,Good,0,Good,53,Moderate
459,Phulpur,India,226,Very Unhealthy,1,Good,48,Good,1,Good,226,Very Unhealthy
460,Picos,Brazil,16,Good,0,Good,12,Good,0,Good,16,Good
461,Pietarsaari,Finland,34,Good,1,Good,34,Good,1,Good,17,Good
462,Pirmasens,Germany,30,Good,1,Good,27,Good,2,Good,30,Good
463,Plum,United States of America,55,Moderate,2,Good,26,Good,12,Good,55,Moderate
464,Pobe,Benin,73,Moderate,1,Good,20,Good,1,Good,73,Moderate
465,Policoro,Italy,46,Good,1,Good,46,Good,0,Good,14,Good
466,Port Loko,Sierra Leone,48,Good,1,Good,16,Good,0,Good,48,Good
467,Port De Paix,Haiti,103,Unhealthy for Sensitive Groups,1,Good,25,Good,1,Good,103,Unhealthy for Sensitive Groups
468,Porto Salvo,Portugal,46,Good,0,Good,30,Good,2,Good,46,Good
469,Poughkeepsie,United States of America,43,Good,1,Good,43,Good,2,Good,39,Good
470,Randallstown,United States of America,52,Moderate,1,Good,44,Good,4,Good,52,Moderate
471,Rania,India,500,Hazardous,1,Good,40,Good,0,Good,464,Hazardous
472,Ranong,Thailand,36,Good,0,Good,16,Good,0,Good,36,Good
473,Rathenow,Germany,39,Good,0,Good,39,Good,0,Good,23,Good
474,Reutov,Russian Federation,58,Moderate,1,Good,25,Good,9,Good,58,Moderate
475,Ribeira Do Pombal,Brazil,24,Good,0,Good,7,Good,1,Good,24,Good
476,Ribeirao Bonito,Brazil,52,Moderate,1,Good,4,Good,3,Good,52,Moderate
477,Richardson,United States of America,56,Moderate,1,Good,21,Good,6,Good,56,Moderate
478,Richmond,United States of America,76,Moderate,2,Good,15,Good,17,Good,76,Moderate
479,Rio Bonito,Brazil,95,Moderate,3,Good,23,Good,8,Good,95,Moderate
480,Rioja,Peru,25,Good,1,Good,3,Good,0,Good,25,Good
481,Riom,France,40,Good,1,Good,30,Good,1,Good,40,Good
482,Riyaq,Lebanon,78,Moderate,1,Good,46,Good,1,Good,78,Moderate
483,Rocca Priora,Italy,47,Good,1,Good,47,Good,2,Good,27,Good
484,Rodez,France,42,Good,1,Good,31,Good,1,Good,42,Good
485,Rolandia,Brazil,39,Good,1,Good,14,Good,2,Good,39,Good
486,Romans Sur Isere,France,37,Good,1,Good,30,Good,1,Good,37,Good
487,Romblon,Philippines,50,Good,1,Good,23,Good,0,Good,50,Good
488,Dalmau,India,190,Unhealthy,2,Good,98,Moderate,1,Good,190,Unhealthy
489,Daly City,United States of America,62,Moderate,1,Good,18,Good,13,Good,62,Moderate
490,Damnagar,India,152,Unhealthy,0,Good,29,Good,0,Good,152,Unhealthy
491,Dan Khun Thot,Thailand,56,Moderate,1,Good,31,Good,0,Good,56,Moderate
492,Dancheng,China,145,Unhealthy for Sensitive Groups,2,Good,145,Unhealthy for Sensitive Groups,3,Good,82,Moderate
493,Dankaur,India,292,Very Unhealthy,3,Good,136,Unhealthy for Sensitive Groups,3,Good,292,Very Unhealthy
494,Dareda,United Republic of Tanzania,20,Good,0,Good,14,Good,0,Good,20,Good
495,Dattapur,India,153,Unhealthy,0,Good,29,Good,0,Good,153,Unhealthy
496,Delmiro Gouveia,Brazil,25,Good,0,Good,9,Good,1,Good,25,Good
497,Delta Del Tigre,Uruguay,38,Good,1,Good,19,Good,2,Good,38,Good
498,Delvada,India,158,Unhealthy,0,Good,25,Good,0,Good,158,Unhealthy
499,Desnogorsk,Russian Federation,34,Good,1,Good,34,Good,0,Good,10,Good
500,Develi,Turkey,46,Good,1,Good,29,Good,0,Good,46,Good
501,Dewa,India,173,Unhealthy,3,Good,159,Unhealthy,1,Good,173,Unhealthy
502,Dinar,Turkey,44,Good,1,Good,33,Good,0,Good,44,Good
503,Dniprorudne,Ukraine,39,Good,1,Good,39,Good,0,Good,12,Good
504,Dogbo,Benin,101,Unhealthy for Sensitive Groups,3,Good,18,Good,2,Good,101,Unhealthy for Sensitive Groups
505,Donskoye,Russian Federation,37,Good,1,Good,37,Good,0,Good,30,Good
506,Dumas,United States of America,60,Moderate,1,Good,22,Good,3,Good,60,Moderate
507,Dunda,United Republic of Tanzania,23,Good,0,Good,17,Good,0,Good,23,Good
508,Dyersburg,United States of America,93,Moderate,1,Good,24,Good,5,Good,93,Moderate
509,Eatontown,United States of America,28,Good,1,Good,28,Good,8,Good,25,Good
510,Ebano,Mexico,91,Moderate,2,Good,22,Good,3,Good,91,Moderate
511,El Campo,United States of America,39,Good,1,Good,22,Good,1,Good,39,Good
512,El Pueblito,Mexico,66,Moderate,1,Good,10,Good,5,Good,66,Moderate
513,El Torno,Bolivia (Plurinational State of),6,Good,0,Good,5,Good,0,Good,6,Good
514,Ellicott City,United States of America,44,Good,1,Good,27,Good,10,Good,44,Good
515,Eminabad,Pakistan,153,Unhealthy,3,Good,153,Unhealthy,1,Good,152,Unhealthy
516,Ena,Japan,42,Good,1,Good,42,Good,0,Good,12,Good
517,Giussano,Italy,62,Moderate,1,Good,32,Good,4,Good,62,Moderate
518,Glenrothes,United Kingdom of Great Britain and Northern Ireland,35,Good,1,Good,22,Good,6,Good,35,Good
519,Glossop,United Kingdom of Great Britain and Northern Ireland,27,Good,1,Good,25,Good,3,Good,27,Good
520,Gobabis,Namibia,19,Good,0,Good,18,Good,0,Good,19,Good
521,Gobindapur,India,198,Unhealthy,3,Good,91,Moderate,3,Good,198,Unhealthy
522,Gobindpur,India,175,Unhealthy,1,Good,51,Moderate,1,Good,175,Unhealthy
523,Godella,Spain,33,Good,1,Good,33,Good,1,Good,28,Good
524,Gohad,India,194,Unhealthy,1,Good,46,Good,0,Good,194,Unhealthy
525,Gohana,India,500,Hazardous,1,Good,47,Good,1,Good,500,Hazardous
526,Goiatuba,Brazil,37,Good,1,Good,3,Good,3,Good,37,Good
527,Goirle,Netherlands,30,Good,0,Good,30,Good,2,Good,27,Good
528,Golden Glades,United States of America,61,Moderate,1,Good,10,Good,16,Good,61,Moderate
529,Goleniow,Poland,32,Good,1,Good,24,Good,3,Good,32,Good
530,Gonbad E Qabus,Iran (Islamic Republic of),84,Moderate,1,Good,45,Good,0,Good,84,Moderate
531,Gorodishche,Russian Federation,33,Good,1,Good,33,Good,1,Good,21,Good
532,Gotsu,Japan,44,Good,1,Good,44,Good,0,Good,15,Good
533,Gramsh,Albania,68,Moderate,1,Good,39,Good,1,Good,68,Moderate
534,Granger,United States of America,57,Moderate,2,Good,21,Good,11,Good,57,Moderate
535,Grants Pass,United States of America,29,Good,1,Good,29,Good,2,Good,27,Good
537,Guasave,Mexico,35,Good,1,Good,22,Good,1,Good,35,Good
538,Guben,Germany,37,Good,1,Good,21,Good,4,Good,37,Good
539,Guider,Cameroon,76,Moderate,3,Good,8,Good,1,Good,76,Moderate
540,Guilin,China,90,Moderate,3,Good,46,Good,3,Good,90,Moderate
541,Guipavas,France,34,Good,1,Good,26,Good,9,Good,34,Good
542,Fort Walton Beach,United States of America,65,Moderate,1,Good,30,Good,1,Good,65,Moderate
543,Fosses,France,29,Good,0,Good,28,Good,2,Good,29,Good
544,Fountain Hills,United States of America,37,Good,1,Good,27,Good,8,Good,37,Good
545,Fountain,United States of America,72,Moderate,1,Good,29,Good,3,Good,72,Moderate
546,Francisco Morato,Brazil,169,Unhealthy,7,Good,0,Good,21,Good,169,Unhealthy
547,Freiberg,Germany,36,Good,1,Good,25,Good,3,Good,36,Good
548,Front Royal,United States of America,46,Good,1,Good,37,Good,2,Good,46,Good
549,Fuchu,Japan,71,Moderate,1,Good,71,Moderate,3,Good,49,Good
550,Gaggenau,Germany,29,Good,0,Good,29,Good,2,Good,26,Good
551,Gan Yavne,Israel,77,Moderate,1,Good,43,Good,6,Good,77,Moderate
552,Gauribidanur,India,48,Good,0,Good,24,Good,0,Good,48,Good
553,Gava,Spain,57,Moderate,1,Good,19,Good,10,Good,57,Moderate
554,Gela,Italy,53,Moderate,1,Good,38,Good,2,Good,53,Moderate
555,Gennep,Netherlands,30,Good,0,Good,25,Good,3,Good,30,Good
556,Genthin,Germany,31,Good,0,Good,30,Good,1,Good,31,Good
557,Georgetown,Guyana,27,Good,0,Good,19,Good,0,Good,27,Good
558,Gera,Germany,30,Good,0,Good,28,Good,2,Good,30,Good
559,Gevrai,India,120,Unhealthy for Sensitive Groups,1,Good,30,Good,0,Good,120,Unhealthy for Sensitive Groups
560,Lake Jackson,United States of America,25,Good,0,Good,24,Good,2,Good,25,Good
561,Lakeside,United States of America,57,Moderate,2,Good,22,Good,14,Good,57,Moderate
562,Lam Luk Ka,Thailand,66,Moderate,1,Good,28,Good,1,Good,66,Moderate
563,Lamacan,Philippines,70,Moderate,1,Good,21,Good,0,Good,70,Moderate
564,Lar,Iran (Islamic Republic of),105,Unhealthy for Sensitive Groups,1,Good,49,Good,0,Good,105,Unhealthy for Sensitive Groups
565,Laranjeiras Do Sul,Brazil,12,Good,1,Good,12,Good,0,Good,11,Good
566,Lasa,China,25,Good,0,Good,25,Good,0,Good,12,Good
567,Lasalgaon,India,129,Unhealthy for Sensitive Groups,0,Good,30,Good,0,Good,129,Unhealthy for Sensitive Groups
568,Lauda Konigshofen,Germany,32,Good,1,Good,27,Good,3,Good,32,Good
569,Le Port,France,42,Good,1,Good,28,Good,0,Good,42,Good
570,Lencois Paulista,Brazil,34,Good,1,Good,13,Good,1,Good,34,Good
571,Lerida,Colombia,60,Moderate,2,Good,8,Good,4,Good,60,Moderate
572,Leusden,Netherlands,33,Good,0,Good,33,Good,1,Good,26,Good
573,Lewes,United Kingdom of Great Britain and Northern Ireland,37,Good,1,Good,12,Good,13,Good,37,Good
574,Lianga,Philippines,50,Good,1,Good,20,Good,0,Good,50,Good
575,Libourne,France,46,Good,1,Good,26,Good,2,Good,46,Good
576,Limbach Oberfrohna,Germany,31,Good,0,Good,28,Good,1,Good,31,Good
577,Limbang,Malaysia,95,Moderate,9,Good,95,Moderate,0,Good,46,Good
578,Lishan,China,192,Unhealthy,4,Good,192,Unhealthy,6,Good,124,Unhealthy for Sensitive Groups
579,Litovel,Czechia,49,Good,1,Good,24,Good,2,Good,49,Good
580,Lokeren,Belgium,31,Good,0,Good,31,Good,2,Good,31,Good
581,Londerzeel,Belgium,34,Good,0,Good,29,Good,3,Good,34,Good
582,Loon Op Zand,Netherlands,32,Good,0,Good,27,Good,3,Good,32,Good
583,Loubomo,Congo,100,Unhealthy for Sensitive Groups,1,Good,16,Good,0,Good,100,Unhealthy for Sensitive Groups
584,Louga,Senegal,176,Unhealthy,2,Good,21,Good,3,Good,176,Unhealthy
585,Lubin,Poland,35,Good,1,Good,20,Good,3,Good,35,Good
586,Lublin,Poland,32,Good,1,Good,32,Good,1,Good,28,Good
587,Lubuk Pakam,Indonesia,98,Moderate,2,Good,47,Good,0,Good,98,Moderate
588,Lucena,Philippines,32,Good,1,Good,29,Good,0,Good,32,Good
589,Lunavada,India,164,Unhealthy,1,Good,35,Good,0,Good,164,Unhealthy
590,Lvov,Ukraine,61,Moderate,1,Good,29,Good,1,Good,61,Moderate
591,Macapa,Brazil,16,Good,1,Good,12,Good,0,Good,16,Good
592,Madeji,Pakistan,167,Unhealthy,1,Good,49,Good,1,Good,167,Unhealthy
593,Mafeteng,Lesotho,117,Unhealthy for Sensitive Groups,4,Good,14,Good,7,Good,117,Unhealthy for Sensitive Groups
594,Magnolia,United States of America,56,Moderate,1,Good,25,Good,2,Good,56,Moderate
595,Magomeni,United Republic of Tanzania,50,Good,0,Good,23,Good,0,Good,50,Good
596,Mahbubabad,India,119,Unhealthy for Sensitive Groups,1,Good,35,Good,0,Good,119,Unhealthy for Sensitive Groups
597,Mahoba,India,180,Unhealthy,1,Good,45,Good,0,Good,180,Unhealthy
598,Maihar,India,171,Unhealthy,1,Good,36,Good,0,Good,171,Unhealthy
599,Mainpuri,India,434,Hazardous,1,Good,53,Moderate,1,Good,362,Hazardous
600,Maitland,United States of America,53,Moderate,1,Good,18,Good,14,Good,53,Moderate
601,Makiyivka,Ukraine,50,Good,1,Good,24,Good,11,Good,50,Good
602,Malakoff,France,40,Good,1,Good,26,Good,3,Good,40,Good
603,Malandag,Philippines,55,Moderate,1,Good,19,Good,0,Good,55,Moderate
604,Malanville,Benin,34,Good,1,Good,18,Good,1,Good,34,Good
605,Malard,Iran (Islamic Republic of),172,Unhealthy,3,Good,172,Unhealthy,5,Good,145,Unhealthy for Sensitive Groups
606,Malnate,Italy,69,Moderate,1,Good,22,Good,6,Good,69,Moderate
607,Mandalgovi,Mongolia,38,Good,0,Good,38,Good,0,Good,34,Good
608,Mangawan,India,184,Unhealthy,1,Good,39,Good,1,Good,184,Unhealthy
609,Manono,Democratic Republic of the Congo,74,Moderate,2,Good,23,Good,1,Good,74,Moderate
610,Maracaibo,Venezuela (Bolivarian Republic of),118,Unhealthy for Sensitive Groups,1,Good,17,Good,4,Good,118,Unhealthy for Sensitive Groups
611,Marano Di Napoli,Italy,52,Moderate,1,Good,52,Moderate,1,Good,36,Good
612,Gunnaur,India,500,Hazardous,1,Good,73,Moderate,1,Good,500,Hazardous
613,Hagen,Germany,30,Good,0,Good,30,Good,1,Good,25,Good
614,Haian,China,207,Very Unhealthy,4,Good,207,Very Unhealthy,3,Good,150,Unhealthy
615,Halluin,France,35,Good,0,Good,28,Good,2,Good,35,Good
616,Hamburg,Germany,34,Good,0,Good,28,Good,2,Good,34,Good
617,Hanahan,United States of America,73,Moderate,2,Good,35,Good,8,Good,73,Moderate
